id,url,ext
5240d423-749f-412c-8743-b118743974ae,https://casaflora.vtexassets.com/arquivos/ids/159594-800-auto?v=638678832103370000&width=800&height=auto&aspect=true,jpg
2aad2387-4660-4ac2-8f5f-fcd3b7ad42db,https://casaflora.vtexassets.com/arquivos/ids/159285-800-auto?v=638430897371930000&width=800&height=auto&aspect=true,jpg
c93c01eb-8a69-4721-8d15-17bb7e310bd5,https://casaflora.vtexassets.com/arquivos/ids/159206-800-auto?v=638881857768530000&width=800&height=auto&aspect=true,jpg
20a5b140-0c26-4c95-abb5-ffe24760c0c9,https://casaflora.vtexassets.com/arquivos/ids/159408-800-auto?v=638508823466300000&width=800&height=auto&aspect=true,jpg
63214d2e-71bb-46d4-9ce3-0acda1d48db3,https://casaflora.vtexassets.com/arquivos/ids/159576-800-auto?v=639100669523500000&width=800&height=auto&aspect=true,jpg
4939ab6c-e616-4b6e-b7ee-0121cc6ee330,https://casaflora.vtexassets.com/arquivos/ids/159211-800-auto?v=638881858455230000&width=800&height=auto&aspect=true,jpg
1f16ec9d-c3e6-43e8-9b1e-aa66535c3e71,https://casaflora.vtexassets.com/arquivos/ids/158866-800-auto?v=638881857937870000&width=800&height=auto&aspect=true,jpg
6139f9ac-f476-44f4-96ac-251eccda28d5,https://casaflora.vtexassets.com/arquivos/ids/159409-800-auto?v=638508823480630000&width=800&height=auto&aspect=true,jpg
64d3d1d6-1716-44a2-8a7c-632efcbfd459,https://casaflora.vtexassets.com/arquivos/ids/159287-800-auto?v=638430897393830000&width=800&height=auto&aspect=true,jpg
01a7faf5-29e8-4598-89d9-8878123533ba,https://casaflora.vtexassets.com/arquivos/ids/158719-800-auto?v=638209934917030000&width=800&height=auto&aspect=true,jpg
58302a07-61ea-4610-97b2-1d0eab32364b,https://casaflora.vtexassets.com/arquivos/ids/159549-800-auto?v=638634893376230000&width=800&height=auto&aspect=true,jpg
04224cf0-04be-4800-9bb8-c6e3ddeeaed7,https://casaflora.vtexassets.com/arquivos/ids/159214-800-auto?v=638725627989900000&width=800&height=auto&aspect=true,jpg
a0d4dc06-ac0c-4427-94b6-4d1b36035959,https://casaflora.vtexassets.com/arquivos/ids/159550-800-auto?v=638634893386730000&width=800&height=auto&aspect=true,jpg
68e8817c-aaa1-4940-888b-f1816322bb31,https://casaflora.vtexassets.com/arquivos/ids/159137-800-auto?v=638881853496630000&width=800&height=auto&aspect=true,jpg
af96b8f9-46d3-48d9-ae69-a3a7cdba936f,https://casaflora.vtexassets.com/arquivos/ids/157626-800-auto?v=638881859566030000&width=800&height=auto&aspect=true,jpg
f4f85278-6496-4b91-95c3-930121f63a7b,https://casaflora.vtexassets.com/arquivos/ids/158837-800-auto?v=638881859844700000&width=800&height=auto&aspect=true,jpg
82904ad2-0e0a-489f-83eb-b1f87dfaffce,https://casaflora.vtexassets.com/arquivos/ids/159366-800-auto?v=638477518759970000&width=800&height=auto&aspect=true,jpg
75d439e8-e417-4175-8ff6-4dd003cfeb64,https://casaflora.vtexassets.com/arquivos/ids/159551-800-auto?v=638634893400300000&width=800&height=auto&aspect=true,jpg
29320e35-6d31-49b7-b9aa-71a4ba8a0de4,https://casaflora.vtexassets.com/arquivos/ids/158914-800-auto?v=638881861233930000&width=800&height=auto&aspect=true,jpg
ef82870e-1bbe-4198-87e3-f8613bdb4530,https://casaflora.vtexassets.com/arquivos/ids/159539-800-auto?v=638628752566370000&width=800&height=auto&aspect=true,jpg
ed0acd18-0223-4b60-b66f-35fa256715e2,https://casaflora.vtexassets.com/arquivos/ids/158877-800-auto?v=638881858101070000&width=800&height=auto&aspect=true,jpg
4731f7e5-5195-4289-8f2a-795e1937ec4f,https://casaflora.vtexassets.com/arquivos/ids/158842-800-auto?v=638881861278300000&width=800&height=auto&aspect=true,jpg
d6665b48-d284-49eb-9b0b-96b748157270,https://casaflora.vtexassets.com/arquivos/ids/159585-800-auto?v=639014878381700000&width=800&height=auto&aspect=true,jpg
1cb3ae17-84cc-4b13-ba3f-4fc8ff07a1df,https://casaflora.vtexassets.com/arquivos/ids/159344-800-auto?v=638449222757930000&width=800&height=auto&aspect=true,jpg
aff8f26d-47f1-4019-897d-18b0da37d64b,https://casaflora.vtexassets.com/arquivos/ids/158783-800-auto?v=638881858595700000&width=800&height=auto&aspect=true,jpg
4b976255-c39a-429a-8aea-f8598186a1c0,https://casaflora.vtexassets.com/arquivos/ids/159458-800-auto?v=638564136716600000&width=800&height=auto&aspect=true,jpg
6268b658-cf0b-47b4-a124-cf464d0f64d2,https://casaflora.vtexassets.com/arquivos/ids/159553-800-auto?v=638881854142800000&width=800&height=auto&aspect=true,jpg
687f8964-4f2e-455d-b5ed-ba02a9ed16d7,https://casaflora.vtexassets.com/arquivos/ids/159141-800-auto?v=638881861252700000&width=800&height=auto&aspect=true,jpg
03511c28-be02-43f2-8fae-fae62d9c46f8,https://casaflora.vtexassets.com/arquivos/ids/159574-800-auto?v=639014878715770000&width=800&height=auto&aspect=true,jpg
de0e3e9a-6137-49be-9069-bf539301932f,https://casaflora.vtexassets.com/arquivos/ids/157243-800-auto?v=638881859963330000&width=800&height=auto&aspect=true,jpg
24855e8f-7508-4ff3-8173-7ddf6e63e6bc,https://casaflora.vtexassets.com/arquivos/ids/159744-800-auto?v=638972605335170000&width=800&height=auto&aspect=true,jpg
f2609a62-a1c8-43e0-9c0f-fdbdc1b20bbe,https://casaflora.vtexassets.com/arquivos/ids/159241-800-auto?v=638881858700700000&width=800&height=auto&aspect=true,jpg
85d8bfb5-ee0b-4c46-8b7a-b50d1ed687dc,https://casaflora.vtexassets.com/arquivos/ids/158772-800-auto?v=638881857030700000&width=800&height=auto&aspect=true,jpg
079f1dd6-f375-46fe-b8ca-cfc6e698d8b9,https://casaflora.vtexassets.com/arquivos/ids/159459-800-auto?v=638564136775900000&width=800&height=auto&aspect=true,jpg
c93e0d29-23c1-4d48-8438-f723732ad5a9,https://casaflora.vtexassets.com/arquivos/ids/159745-800-auto?v=638972605351600000&width=800&height=auto&aspect=true,jpg
b60edb9c-9e82-44d0-8a0f-ff96d81c15c7,https://casaflora.vtexassets.com/arquivos/ids/158776-800-auto?v=638881857113400000&width=800&height=auto&aspect=true,jpg
652c9287-cc48-4248-bb1b-a04679e0a6c9,https://casaflora.vtexassets.com/arquivos/ids/159465-800-auto?v=638566440748230000&width=800&height=auto&aspect=true,jpg
89b81ab7-79dc-4fc8-a4ad-25d56983f8ba,https://casaflora.vtexassets.com/arquivos/ids/157657-800-auto?v=638881858688030000&width=800&height=auto&aspect=true,jpg
cf88835a-cbe9-4016-848f-a1f150f8bdb3,https://casaflora.vtexassets.com/arquivos/ids/159770-800-auto?v=638991612429400000&width=800&height=auto&aspect=true,jpg
f2432288-a812-4868-896b-d83040e9ce99,https://casaflora.vtexassets.com/arquivos/ids/159708-800-auto?v=638881861474270000&width=800&height=auto&aspect=true,jpg
798a770a-c453-48b5-8294-b263fcf0a53d,https://casaflora.vtexassets.com/arquivos/ids/158777-800-auto?v=638881857332630000&width=800&height=auto&aspect=true,jpg
db983a22-2c81-42c4-a61f-c28427161f9e,https://casaflora.vtexassets.com/arquivos/ids/158887-800-auto?v=638881858674430000&width=800&height=auto&aspect=true,jpg
a27ff8b1-6abf-43e7-bc73-3b670d18ec9e,https://casaflora.vtexassets.com/arquivos/ids/159578-800-auto?v=638912126855870000&width=800&height=auto,jpg
170f6308-4830-412a-b475-5073b594d5ba,https://casaflora.vtexassets.com/arquivos/ids/159642-800-auto?v=638906186721670000&width=800&height=auto&aspect=true,jpg
c5414972-292b-409b-a289-f78a9fec350e,https://casaflora.vtexassets.com/arquivos/ids/159630-800-auto?v=638754855419400000&width=800&height=auto&aspect=true,jpg
ced707e0-8dea-4749-9130-0b648001c734,https://casaflora.vtexassets.com/arquivos/ids/158969-800-auto?v=638881857068830000&width=800&height=auto&aspect=true,jpg
4a652624-f679-4b16-88ef-f70f500ed7ae,https://casaflora.vtexassets.com/arquivos/ids/159468-800-auto?v=638881858202470000&width=800&height=auto&aspect=true,jpg
d2a26a86-d479-4f75-80c9-41af583455aa,https://casaflora.vtexassets.com/arquivos/ids/157244-800-auto?v=638881858654400000&width=800&height=auto&aspect=true,jpg
050e149e-0124-4ab9-9573-90471e38f7e5,https://casaflora.vtexassets.com/arquivos/ids/159780-800-auto?v=639014905847170000&width=800&height=auto&aspect=true,jpg
98f44b28-8077-4cbb-9548-9a3ac6615200,https://casaflora.vtexassets.com/arquivos/ids/159349-800-auto?v=638881858448200000&width=800&height=auto&aspect=true,jpg
7043db5a-bc65-4445-9780-3e333da6cb39,https://casaflora.vtexassets.com/arquivos/ids/159629-800-auto?v=638754824138700000&width=800&height=auto&aspect=true,jpg
c20cc36a-ab82-43de-9076-5ef9aed04619,https://casaflora.vtexassets.com/arquivos/ids/159662-800-auto?v=638863708841300000&width=800&height=auto&aspect=true,jpg
c3f35a98-9fc2-481c-a43b-c9e51686afb2,https://casaflora.vtexassets.com/arquivos/ids/159469-800-auto?v=638881858214830000&width=800&height=auto&aspect=true,jpg
62a2cc56-44c8-4831-80ff-2f22d787e29f,https://casaflora.vtexassets.com/arquivos/ids/158838-800-auto?v=638881859937000000&width=800&height=auto&aspect=true,jpg
5fa90024-64e9-4dd8-b988-1e4415b47239,https://casaflora.vtexassets.com/arquivos/ids/157835-800-auto?v=638881859121170000&width=800&height=auto&aspect=true,jpg
99685266-2540-4487-b1b6-6785785a5bc8,https://casaflora.vtexassets.com/arquivos/ids/158778-800-auto?v=638881857037130000&width=800&height=auto&aspect=true,jpg
7aac8ced-95c6-4174-909e-bffedc39f1b6,https://casaflora.vtexassets.com/arquivos/ids/159638-800-auto?v=638791138421700000&width=800&height=auto&aspect=true,jpg
123d04dc-fdc3-484f-a9e1-6f355f9fd327,https://casaflora.vtexassets.com/arquivos/ids/159470-800-auto?v=638566440739770000&width=800&height=auto&aspect=true,jpg
bce6127e-e690-4771-b90a-c3f9fa754a6e,https://casaflora.vtexassets.com/arquivos/ids/159663-800-auto?v=638863744577300000&width=800&height=auto&aspect=true,jpg
01a710d0-7104-4eab-a71f-c0a579bcc6db,https://casaflora.vtexassets.com/arquivos/ids/159467-800-auto?v=638881858118130000&width=800&height=auto&aspect=true,jpg
2d193fb3-667a-4a8e-b273-11c3139f405e,https://casaflora.vtexassets.com/arquivos/ids/159162-800-auto?v=638881858526400000&width=800&height=auto&aspect=true,jpg
90ccd3e7-9c4e-4891-b1a8-14ef6e17e424,https://casaflora.vtexassets.com/arquivos/ids/158879-800-auto?v=638881858290570000&width=800&height=auto&aspect=true,jpg
160d452d-ac2b-4cdb-baed-76a27c45b99b,https://casaflora.vtexassets.com/arquivos/ids/159636-800-auto?v=638812084575170000&width=800&height=auto&aspect=true,jpg
5a02e597-48d4-4e79-9564-5836db52daf6,https://casaflora.vtexassets.com/arquivos/ids/158984-800-auto?v=638881859137600000&width=800&height=auto&aspect=true,jpg
76c1d247-a8b9-4ffb-a6a2-c85542573bbc,https://casaflora.vtexassets.com/arquivos/ids/159567-800-auto?v=638912127240000000&width=800&height=auto&aspect=true,jpg
4a8f7064-ac26-4bd4-9dd3-565e1ac1bc39,https://casaflora.vtexassets.com/arquivos/ids/159348-800-auto?v=638454209698870000&width=800&height=auto&aspect=true,jpg
87f4fd74-7b7e-4a8a-aeab-7e9bcc8c2463,https://casaflora.vtexassets.com/arquivos/ids/159635-800-auto?v=638780104442700000&width=800&height=auto&aspect=true,jpg
e915726a-4161-4d02-9573-bb8d2981c775,https://casaflora.vtexassets.com/arquivos/ids/159570-800-auto?v=638881860566870000&width=800&height=auto&aspect=true,jpg
2d150470-2f74-4795-bcba-b3939ac88cb9,https://casaflora.vtexassets.com/arquivos/ids/158808-800-auto?v=638881857047400000&width=800&height=auto&aspect=true,jpg
99c2d776-037a-42b6-a862-979eec1dcf02,https://casaflora.vtexassets.com/arquivos/ids/159558-800-auto?v=638645387090000000&width=800&height=auto&aspect=true,jpg
05449c1e-f3d9-4c4d-867c-e2f601536015,https://casaflora.vtexassets.com/arquivos/ids/159460-800-auto?v=638881858130030000&width=800&height=auto&aspect=true,jpg
879b2505-9ba8-40a3-a892-40749c4e9426,https://casaflora.vtexassets.com/arquivos/ids/159634-800-auto?v=638812084559200000&width=800&height=auto&aspect=true,jpg
bb9c48e8-40e4-45b5-b7f3-898a226f2881,https://casaflora.vtexassets.com/arquivos/ids/158908-800-auto?v=638881860828170000&width=800&height=auto&aspect=true,jpg
fd1b78ad-2def-47c7-aa01-3e46da07de83,https://casaflora.vtexassets.com/arquivos/ids/159461-800-auto?v=638881858138300000&width=800&height=auto&aspect=true,jpg
e560940e-81f4-453d-848c-a2b45440ce01,https://casaflora.vtexassets.com/arquivos/ids/157250-800-auto?v=638881858493400000&width=800&height=auto&aspect=true,jpg
ac4a322c-9ee5-455c-98b8-f4a3551b8e31,https://casaflora.vtexassets.com/arquivos/ids/159569-800-auto?v=638881860557030000&width=800&height=auto&aspect=true,jpg
c5325f2a-f396-41c1-9efd-f2479958f397,https://casaflora.vtexassets.com/arquivos/ids/158303-800-auto?v=638881853252100000&width=800&height=auto&aspect=true,jpg
e7f235c2-4ac6-4b3d-93bd-0721f839c4cb,https://casaflora.vtexassets.com/arquivos/ids/157252-800-auto?v=638881858504070000&width=800&height=auto&aspect=true,jpg
2328efa0-6901-4a4d-bba3-7bc779f881bf,https://casaflora.vtexassets.com/arquivos/ids/159462-800-auto?v=638564136757300000&width=800&height=auto,jpg
21375199-2d5d-45e6-81bf-2d5492d6315c,https://casaflora.vtexassets.com/arquivos/ids/159637-800-auto?v=638790418527570000&width=800&height=auto&aspect=true,jpg
bca702ec-e3d1-4a25-b6a1-3c905a33a4b9,https://casaflora.vtexassets.com/arquivos/ids/159463-800-auto?v=639051106548170000&width=800&height=auto&aspect=true,jpg
0995502a-193a-4a4d-a806-b295050bbb60,https://casaflora.vtexassets.com/arquivos/ids/158882-800-auto?v=638881858482630000&width=800&height=auto&aspect=true,jpg
7a405058-59b5-4100-b55e-71488fbd8119,https://casaflora.vtexassets.com/arquivos/ids/158762-800-auto?v=638881857948970000&width=800&height=auto&aspect=true,jpg
db623176-0976-4b09-8a6e-cd4d44f6c9b5,https://casaflora.vtexassets.com/arquivos/ids/159464-800-auto?v=638564136766370000&width=800&height=auto&aspect=true,jpg
d3f18743-cd81-45da-95b8-60fa6745fe0f,https://casaflora.vtexassets.com/arquivos/ids/159250-800-auto?v=638429925406970000&width=800&height=auto&aspect=true,jpg
26ae843f-9a7b-4716-be58-9346844bec76,https://casaflora.vtexassets.com/arquivos/ids/159427-800-auto?v=638881857424530000&width=800&height=auto&aspect=true,jpg
f3291734-a8b5-475b-bc56-f3922d04bfb9,https://casaflora.vtexassets.com/arquivos/ids/159718-800-auto?v=638882863838070000&width=800&height=auto&aspect=true,jpg
ccb36e8d-71f3-4ae2-bb76-b24315827a45,https://casaflora.vtexassets.com/arquivos/ids/159202-800-auto?v=638411222715370000&width=800&height=auto&aspect=true,jpg
ff6e1745-2a83-4257-8212-18bc1b4b50de,https://casaflora.vtexassets.com/arquivos/ids/157255-800-auto?v=638881859917000000&width=800&height=auto&aspect=true,jpg
c1887124-c5f6-4508-b04a-d6bba7744f00,https://casaflora.vtexassets.com/arquivos/ids/159782-800-auto?v=639070369115400000&width=800&height=auto&aspect=true,jpg
e9065dcd-da06-429a-b1f6-12db43010b56,https://casaflora.vtexassets.com/arquivos/ids/158834-800-auto?v=638881859719600000&width=800&height=auto&aspect=true,jpg
607012d7-1ae0-45f3-b7fc-93fe747f7809,https://casaflora.vtexassets.com/arquivos/ids/157194-800-auto?v=638881858324970000&width=800&height=auto&aspect=true,jpg
e4b6918a-2c38-4fc9-bee7-7a1dd92957f3,https://casaflora.vtexassets.com/arquivos/ids/159429-800-auto?v=638881857440330000&width=800&height=auto&aspect=true,jpg
8c6151b4-54a9-46db-a517-6907279dce08,https://casaflora.vtexassets.com/arquivos/ids/159715-800-auto?v=638882863789330000&width=800&height=auto&aspect=true,jpg
d8c53569-0ed1-409f-9620-ec711f399c79,https://casaflora.vtexassets.com/arquivos/ids/157195-800-auto?v=638881858314470000&width=800&height=auto&aspect=true,jpg
94366dd5-c5b2-4674-8e3f-5f8e08dd9dcf,https://casaflora.vtexassets.com/arquivos/ids/159428-800-auto?v=638881857430470000&width=800&height=auto&aspect=true,jpg
3d232582-a86b-4d91-89fa-80fb98c64d17,https://casaflora.vtexassets.com/arquivos/ids/158985-800-auto?v=638881859699370000&width=800&height=auto&aspect=true,jpg
372bd278-bd90-49bd-962f-d300cfa05b50,https://casaflora.vtexassets.com/arquivos/ids/159785-800-auto?v=639075397262230000&width=800&height=auto&aspect=true,jpg
92971db8-342b-4124-940a-c823f3449f58,https://casaflora.vtexassets.com/arquivos/ids/159612-800-auto?v=638881853660900000&width=800&height=auto&aspect=true,jpg
7f49a179-3c88-4988-a304-debce67528f7,https://casaflora.vtexassets.com/arquivos/ids/159437-800-auto?v=638532763681900000&width=800&height=auto,jpg
f3386a29-f826-4d65-ad56-ff4ca81427f1,https://casaflora.vtexassets.com/arquivos/ids/159271-800-auto?v=638430177354870000&width=800&height=auto&aspect=true,jpg
a761afff-8194-4cd6-a9c3-94107c4dd4a2,https://casaflora.vtexassets.com/arquivos/ids/159436-800-auto?v=638881857494170000&width=800&height=auto&aspect=true,jpg
979ec316-ff4f-41fb-83c4-fdadd8eb31ec,https://casaflora.vtexassets.com/arquivos/ids/158722-800-auto?v=638881859712600000&width=800&height=auto&aspect=true,jpg
e8a3da8c-6b95-4948-a027-68486b05a692,https://casaflora.vtexassets.com/arquivos/ids/159615-800-auto?v=638881853687000000&width=800&height=auto&aspect=true,jpg
7e6da340-d1c8-4484-b705-50beb5440146,https://casaflora.vtexassets.com/arquivos/ids/157257-800-auto?v=638881860281070000&width=800&height=auto,jpg
4f77f78e-0a84-4522-a0a7-dd844df64b2d,https://casaflora.vtexassets.com/arquivos/ids/159616-800-auto?v=638881853667930000&width=800&height=auto&aspect=true,jpg
